user_name,tweet_id,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,word
d3rr!ck,1.63963E+18,17th.,ᶠYͧoͨᵏu,2022-03-30 03:39:22+00:00,32,131,683,FALSE,2023-03-25 14:15:31+00:00,RT @grimmyjai_: Me because my gf blocked me while i was typing https://t.co/mXtpN2Unu4,,Twitter for iPhone,FALSE,D33
d3rr!ck,1.63963E+18,17th.,ᶠYͧoͨᵏu,2022-03-30 03:39:22+00:00,32,131,683,FALSE,2023-03-25 14:10:57+00:00,RT @grimmyjai_: me while she cussing me out https://t.co/9lDSJ3d9PL,,Twitter for iPhone,FALSE,D33
Anthony,1.63963E+18,"Jackson, MI",,2017-04-22 05:15:37+00:00,12,69,2054,FALSE,2023-03-25 14:10:16+00:00,"RT @th_l_t_d_: Patton famously said ""we defeated the wrong enemy,"" shortly before he ""mysteriously"" died in a car accident.

Churchill is a…",,Twitter Web App,FALSE,D33
I’m Dee Tate,1.63963E+18,,"I’m just here… #Ofendiendo  CR7 💯❤️
..... #FreeTopG",2022-03-23 07:43:12+00:00,191,171,6189,FALSE,2023-03-25 14:08:32+00:00,@yabaleftonline She de remember all the things and Ds she has gone through all her life Mehn… she de get flashback…… https://t.co/T2yms7tgLh,,Twitter for iPhone,FALSE,D33
Dee Gallagher😝,1.63963E+18,"Buffalo, NY",What’sFashion? Shop with me🔥        👻deedaddy_baby                                FB: Dee Gallagher  IG:itssdee_babyyyy🌚,2012-01-05 15:47:56+00:00,1990,1264,26629,FALSE,2023-03-25 14:08:22+00:00,RT @PrettyKamryn94: @D33_PussyMonsta this shit had my stomach hurting 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,,Twitter for iPhone,FALSE,D33
BIG LATTO 🤪,1.63963E+18,,snap:prettykammm IG:Killaaaa94 🥰💕,2012-02-22 05:52:04+00:00,1338,751,5367,FALSE,2023-03-25 14:01:28+00:00,@D33_PussyMonsta this shit had my stomach hurting 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,,Twitter for iPhone,FALSE,D33
🍎,1.63962E+18,,구독계 🍎 언제나 잘 보고 있습니당,2022-11-11 11:10:52+00:00,0,282,926,FALSE,2023-03-25 13:17:39+00:00,RT @_renjxn: renjun and jeno CHEST TO CHEST 😭😭😭 https://t.co/ut0yg5ZsDI,,Twitter for iPhone,FALSE,D33
DK,1.63961E+18,"Chula Vista, California",,2012-02-06 20:14:07+00:00,120,231,2600,FALSE,2023-03-25 13:06:22+00:00,You're waking up on the right side of the bed! Your 6th House ... More for Aquarius https://t.co/vlwLyP3kHe,,Twittascope,FALSE,D33
Jordy D,1.63961E+18,Australia,,2012-03-22 10:17:35+00:00,91,590,9370,FALSE,2023-03-25 13:00:46+00:00,"@StephenDeMent1 @golfwank3r @ronnie2609 @flushingitgolf With the PGAT, you know these players are constantly fighti… https://t.co/zEj0cMtbPa",,Twitter for iPhone,FALSE,D33
Jordy D,1.63961E+18,Australia,,2012-03-22 10:17:35+00:00,91,590,9370,FALSE,2023-03-25 12:59:22+00:00,@StephenDeMent1 @golfwank3r @ronnie2609 @flushingitgolf How do you possibly know they have some of the best golfers… https://t.co/XpXtYWd85C,,Twitter for iPhone,FALSE,D33
CLYDEE 🐾🏆┊˚ ̥۪͙۪ DNI NSFW,1.63961E+18,✩ he/they/xe +  🇨🇱 ₓ˚ Fickin,🌈 ₓ˚. proshitters dni and d/e!! ┊14yo adhdtistic 💫┊⋆ OSC ★┊🏳️‍⚧️ artist┊MaMP ₓ˚. pfp: frickinrye - ̥۪ not matching anymore but FOLLOW  @sodabfdi ⋆ ★,2021-01-08 18:29:12+00:00,592,332,19897,FALSE,2023-03-25 12:58:34+00:00,RT @hourIymadara: B's LOG September Edition 2020 Cover https://t.co/vw1BC5arEe,,Twitter for Android,FALSE,D33
CLYDEE 🐾🏆┊˚ ̥۪͙۪ DNI NSFW,1.63961E+18,✩ he/they/xe +  🇨🇱 ₓ˚ Fickin,🌈 ₓ˚. proshitters dni and d/e!! ┊14yo adhdtistic 💫┊⋆ OSC ★┊🏳️‍⚧️ artist┊MaMP ₓ˚. pfp: frickinrye - ̥۪ not matching anymore but FOLLOW  @sodabfdi ⋆ ★,2021-01-08 18:29:12+00:00,592,332,19897,FALSE,2023-03-25 12:57:57+00:00,RT @princenothinq: HIIIII LOOK AT MY NEW COMPUTER SCIENTIST ZOMBIE https://t.co/ns9cE64hsZ,,Twitter for Android,FALSE,D33
Stephen DeMent,1.63961E+18,"Pai, Thailand",IG: @stephen.dement,2016-11-30 03:32:25+00:00,80,165,12928,FALSE,2023-03-25 12:41:36+00:00,@golfwank3r @d33_jordy @ronnie2609 @flushingitgolf “World rankings” LOLLL,,Twitter Web App,FALSE,D33
Stephen DeMent,1.63961E+18,"Pai, Thailand",IG: @stephen.dement,2016-11-30 03:32:25+00:00,80,165,12928,FALSE,2023-03-25 12:41:16+00:00,@golfwank3r @d33_jordy @ronnie2609 @flushingitgolf Can you imagine how many PGA Tour pros I could name that you’ve never heard of?,,Twitter Web App,FALSE,D33
Stephen DeMent,1.63961E+18,"Pai, Thailand",IG: @stephen.dement,2016-11-30 03:32:25+00:00,80,165,12928,FALSE,2023-03-25 12:40:10+00:00,"@d33_jordy @golfwank3r @ronnie2609 @flushingitgolf They have some of the best golfers in the world, hence best competition.",,Twitter Web App,FALSE,D33
🍎,1.63961E+18,,구독계 🍎 언제나 잘 보고 있습니당,2022-11-11 11:10:52+00:00,0,282,926,FALSE,2023-03-25 12:32:43+00:00,RT @_renjxn: no cause renjun initiating the hug with jeno 😵‍💫😵‍💫😵‍💫 https://t.co/cV45kla2vg,,Twitter for iPhone,FALSE,D33
Tony Vido ✈️,1.6396E+18,,"je partage tout ce qui concerne les avions, les compagnies aériennes, les photos et les videos de pilotes ainsi que les informations techniques.",2020-03-14 18:05:58+00:00,147,2232,3409,FALSE,2023-03-25 12:24:13+00:00,@CAPOUNE94 @AirFranceFR @youtripreport @daphneeOff @GinieSigonney @FlorenceEstra @AlainBaron747 @aldomacair… https://t.co/gBwEtFjdCf,,Twitter for Android,FALSE,D33
CLYDEE 🐾🏆┊˚ ̥۪͙۪ DNI NSFW,1.6396E+18,✩ he/they/xe +  🇨🇱 ₓ˚ Fickin,🌈 ₓ˚. proshitters dni and d/e!! ┊14yo adhdtistic 💫┊⋆ OSC ★┊🏳️‍⚧️ artist┊MaMP ₓ˚. pfp: frickinrye - ̥۪ not matching anymore but FOLLOW  @sodabfdi ⋆ ★,2021-01-08 18:29:12+00:00,592,332,19897,FALSE,2023-03-25 12:18:01+00:00,Tiktok candybats shippers are the worst thing ever change my mind,,Twitter for Android,FALSE,D33
De Sports controlla,1.6396E+18,"Accra, Ghana","prayers ,hard work , dedication, truthfulness n  self-confidence
Money 💰🤑 x good wen u got it from God n good source 🏆⚾🥎🏅🥉🥈🥇🎗️⚽🏈🏀",2022-07-13 22:17:52+00:00,262,3175,2625,FALSE,2023-03-25 12:12:38+00:00,"@Ohemaa__ Dix our y3np3 nokor3 republic formally umofia republic people never disappoint koraa, w3i yi naa, anyway… https://t.co/expjTTKF5c",,Twitter for Android,FALSE,D33
CLYDEE 🐾🏆┊˚ ̥۪͙۪ DNI NSFW,1.6396E+18,✩ he/they/xe +  🇨🇱 ₓ˚ Fickin,🌈 ₓ˚. proshitters dni and d/e!! ┊14yo adhdtistic 💫┊⋆ OSC ★┊🏳️‍⚧️ artist┊MaMP ₓ˚. pfp: frickinrye - ̥۪ not matching anymore but FOLLOW  @sodabfdi ⋆ ★,2021-01-08 18:29:12+00:00,592,332,19897,FALSE,2023-03-25 12:10:31+00:00,RT @sacr_i: HAPPY STAR HAS BESTOWED UPON YOU THE GOLDEN STAR STICKER OF TRUE HONOR. WILL YOU ACCEPT HIS GRATITUDE? https://t.co/IkwQ165mk8,,Twitter for Android,FALSE,D33
mei/saki🌱| comms open (1/2),1.6396E+18,she/he/they/cloud/star ,"'cool ass fish'
✧🇦🇷 ESP/ENG
✦new priv: @bumperc4r (for close moots)
✦alt acc: @bumb4stic
READ RENTRY BYF‼️-------------- art tag: #bumpercartt",2022-06-27 08:25:29+00:00,732,390,30492,FALSE,2023-03-25 11:53:08+00:00,@cly_d33 YAAY TYTY,,Twitter for Android,FALSE,D33
Night_Flight,1.63959E+18,Là où tu ne m'attends pas!,"Chaotic Good 😎🤘🏼 - Doing the right thing, whatever the cost 😈",2022-02-05 19:39:47+00:00,502,430,40250,FALSE,2023-03-25 11:39:24+00:00,@laurence_d33 Yeah! 😎😎🤘🏼🤘🏼,,Twitter for iPhone,FALSE,D33
Deep Das,1.63959E+18,,Student ( English Honours ) Self Made Chef…,2020-11-11 06:44:40+00:00,3,97,1781,FALSE,2023-03-25 11:20:36+00:00,"RT @FltLtAnoopVerma: Khalistanis must be scared

Proud Nationalist Sikhs in Saffron Pagdis

Mesmerising ❤️

https://t.co/lczxByoaq5",,Twitter for iPhone,FALSE,D33
dee spivey,1.63958E+18,,"sell blood glucose test strips, unused test strips, prodigy, true metrix, advocate, accu chek, accu-chek, freestyle, blood sugar, one touch verio, onetouch",2012-06-12 05:12:54+00:00,257,116,106,FALSE,2023-03-25 11:01:47+00:00,"Lights, camera, action -- and it's all taking place in your ho... More for Aries https://t.co/hlKQsUHsjp",,Twittascope,FALSE,D33
Chris,1.63958E+18,Manchester ,"“No matter how good we get, we can always get better, that’s the exciting part” - Tiger Woods",2022-03-02 17:07:06+00:00,88,170,1344,FALSE,2023-03-25 10:44:53+00:00,"@d33_jordy @StephenDeMent1 @ronnie2609 @flushingitgolf 😂😂😂

Don’t forget Pat Perez 😂😂",,Twitter for iPhone,FALSE,D33
Jordy D,1.63958E+18,Australia,,2012-03-22 10:17:35+00:00,91,590,9370,FALSE,2023-03-25 10:43:36+00:00,"@golfwank3r @StephenDeMent1 @ronnie2609 @flushingitgolf “Hey Bryson, I know you’re ranked 718 in the world now, but… https://t.co/tj4Uo0jCSZ",,Twitter for iPhone,FALSE,D33
Chris,1.63958E+18,Manchester ,"“No matter how good we get, we can always get better, that’s the exciting part” - Tiger Woods",2022-03-02 17:07:06+00:00,88,170,1344,FALSE,2023-03-25 10:35:01+00:00,"@StephenDeMent1 @d33_jordy @ronnie2609 @flushingitgolf Only the Masters had invitations, the rest is on qualifying… https://t.co/n9mXpbfMBo",,Twitter for iPhone,FALSE,D33
Jordy D,1.63957E+18,Australia,,2012-03-22 10:17:35+00:00,91,590,9370,FALSE,2023-03-25 10:17:40+00:00,@StephenDeMent1 @golfwank3r @ronnie2609 @flushingitgolf I remember when Chacarra won a LIV event and there were cal… https://t.co/FcVxcz1LYy,,Twitter for iPhone,FALSE,D33
Laurence D ✈️,1.63957E+18,"Bordeaux, France","#AirFrancefamily #AeroportdeBordeaux #aviationlover #musiclover,J’ai commencé la batterie #bookaddict #instagram laurence_d6433 Mes tweets n’engagent que moi 🤫",2020-06-03 12:24:36+00:00,954,662,23735,FALSE,2023-03-25 10:17:36+00:00,@Night_FR71 Rock 🎸,,Twitter for iPhone,FALSE,D33
🍎,1.63957E+18,,구독계 🍎 언제나 잘 보고 있습니당,2022-11-11 11:10:52+00:00,0,282,926,FALSE,2023-03-25 10:16:31+00:00,RT @renminions: renjun and jaemin in the first three minutes of the live 😭😭 https://t.co/zd8xQLyZ51,,Twitter Web App,FALSE,D33
Jordy D,1.63957E+18,Australia,,2012-03-22 10:17:35+00:00,91,590,9370,FALSE,2023-03-25 10:16:30+00:00,@StephenDeMent1 @golfwank3r @ronnie2609 @flushingitgolf Weird take is thinking the Majors will invite LIV players.… https://t.co/6lMbwuwQXN,,Twitter for iPhone,FALSE,D33
Stephen DeMent,1.63957E+18,"Pai, Thailand",IG: @stephen.dement,2016-11-30 03:32:25+00:00,80,165,12928,FALSE,2023-03-25 10:13:48+00:00,@d33_jordy @golfwank3r @ronnie2609 @flushingitgolf Weird take.,,Twitter Web App,FALSE,D33
Stephen DeMent,1.63957E+18,"Pai, Thailand",IG: @stephen.dement,2016-11-30 03:32:25+00:00,80,165,12928,FALSE,2023-03-25 10:10:24+00:00,@golfwank3r @d33_jordy @ronnie2609 @flushingitgolf You’re assuming the majors doesn’t want the best competition and won’t invite them.,,Twitter Web App,FALSE,D33
Jordy D,1.63957E+18,Australia,,2012-03-22 10:17:35+00:00,91,590,9370,FALSE,2023-03-25 10:09:00+00:00,@cookerwatch I’ll stick my neck out here but I believe more people drew dicks on their ballot form today than vote for these cookers.,,Twitter for iPhone,FALSE,D33
DBO,1.63957E+18,"England, United Kingdom",No doubt,2017-12-08 15:40:27+00:00,237,812,9416,FALSE,2023-03-25 09:53:23+00:00,RT @pb36624031: Creasing https://t.co/xh0erPJGLk,,Twitter for iPhone,FALSE,D33
Chris,1.63955E+18,Manchester ,"“No matter how good we get, we can always get better, that’s the exciting part” - Tiger Woods",2022-03-02 17:07:06+00:00,88,170,1344,FALSE,2023-03-25 09:02:22+00:00,"@StephenDeMent1 @d33_jordy @ronnie2609 @flushingitgolf If that was the case but it isn’t, for example, Smith will p… https://t.co/DEZArrne4D",,Twitter for iPhone,FALSE,D33
444,1.63955E+18,,god.,2021-01-27 16:47:12+00:00,530,274,21571,FALSE,2023-03-25 09:01:47+00:00,@Helen__Tor This the one!,,Twitter for Android,FALSE,D33
Md Danish,1.63955E+18,,,2022-12-18 04:55:09+00:00,0,5,41,FALSE,2023-03-25 08:43:50+00:00,RT @HamdanMohammed: Our directives are aimed at accelerating our plans to achieve this goal and make Dubai one of the top 10 digital econom…,,Twitter for Android,FALSE,D33
DBO,1.63955E+18,"England, United Kingdom",No doubt,2017-12-08 15:40:27+00:00,237,812,9416,FALSE,2023-03-25 08:36:25+00:00,RT @iGoHAM_79: Obviously you could be fucked with 🥴,,Twitter for iPhone,FALSE,D33
DBO,1.63955E+18,"England, United Kingdom",No doubt,2017-12-08 15:40:27+00:00,237,812,9416,FALSE,2023-03-25 08:36:15+00:00,RT @tventurra: Gonna come back to this tomorrow when I’m fasting so I can keep fasting,,Twitter for iPhone,FALSE,D33
DBO,1.63955E+18,"England, United Kingdom",No doubt,2017-12-08 15:40:27+00:00,237,812,9416,FALSE,2023-03-25 08:34:46+00:00,RT @charsmilk: imagine ur best friend dies and years later ur gf goes on live w u to tell the whole world that she preferred ur friend. but…,,Twitter for iPhone,FALSE,D33
Woozie꽃,1.63954E+18,,#위클리🗓 #뉴진스🐇,2018-02-05 14:50:54+00:00,29,40,2168,FALSE,2023-03-25 08:11:08+00:00,@d33_ei Good MorNing https://t.co/qcPpYz4lAm,,Twitter for iPhone,FALSE,D33
Sahil Khan,1.63952E+18,,,2023-01-07 16:50:25+00:00,0,37,173,FALSE,2023-03-25 07:06:57+00:00,RT @HamdanMohammed: Our directives are aimed at accelerating our plans to achieve this goal and make Dubai one of the top 10 digital econom…,,Twitter for Android,FALSE,D33
Ky🧟‍♂️,1.63951E+18,ya bm house🦦,“Say 10..” 2x Gold📀 | Billboard #1 Producer🏴‍☠️🦅,2014-12-15 03:30:37+00:00,605,55,6080,FALSE,2023-03-25 05:58:48+00:00,@Chef_Boy_R_D33 my dawg👏🏽👏🏽,,Twitter for iPhone,FALSE,D33
Darius Peterson,1.63951E+18,"Oklahoma City, Oklahoma",“Don’t fuck up the Feng Shui.” 🎮 XB:Kiryu Sensei/ PSN:Kiryu_Sensei. #TheLobby #HXC,2010-01-08 06:15:03+00:00,266,685,3018,FALSE,2023-03-25 05:55:47+00:00,Finally streaming lol. Check me out.! Check out Resident Evil 4 Remake... https://t.co/04kvYrpS6p,,Twitter for iPhone,FALSE,D33
Stephen DeMent,1.6395E+18,"Pai, Thailand",IG: @stephen.dement,2016-11-30 03:32:25+00:00,80,165,12928,FALSE,2023-03-25 05:46:48+00:00,@golfwank3r @d33_jordy @ronnie2609 @flushingitgolf You can’t understand taking way more money and still playing majors? It isn’t hard man.,,Twitter Web App,FALSE,D33
tennifer✨,1.6395E+18,"Louisiana, USA",here for entertainment purposes only ✨🏳️‍🌈 they/them,2016-05-29 04:04:08+00:00,365,220,190993,FALSE,2023-03-25 05:32:16+00:00,"RT @Muffin_Chips: Michael Phelps had a wingspan longer than his height, a hyper-jointed chest,  double-jointed ankles, and lung capacity tw…",,Twitter for iPhone,FALSE,D33
tennifer✨,1.6395E+18,"Louisiana, USA",here for entertainment purposes only ✨🏳️‍🌈 they/them,2016-05-29 04:04:08+00:00,365,220,190993,FALSE,2023-03-25 05:31:23+00:00,RT @ZoAndBehold: A new report reveals that SB 458—a bill seeking to legally erase trans &amp; nonbinary people—risks 7.5 BILLION dollars in fed…,,Twitter for iPhone,FALSE,D33
tennifer✨,1.6395E+18,"Louisiana, USA",here for entertainment purposes only ✨🏳️‍🌈 they/them,2016-05-29 04:04:08+00:00,365,220,190993,FALSE,2023-03-25 05:30:44+00:00,this is the modern burning of the library of alexandria… oh how history repeats itself. https://t.co/vwAFIOivTW,,Twitter for iPhone,FALSE,D33
CLYDEE 🐾🏆┊˚ ̥۪͙۪ DNI NSFW,1.6395E+18,✩ he/they/xe +  🇨🇱 ₓ˚ Fickin,🌈 ₓ˚. proshitters dni and d/e!! ┊14yo adhdtistic 💫┊⋆ OSC ★┊🏳️‍⚧️ artist┊MaMP ₓ˚. pfp: frickinrye - ̥۪ not matching anymore but FOLLOW  @sodabfdi ⋆ ★,2021-01-08 18:29:12+00:00,592,332,19897,FALSE,2023-03-25 05:30:36+00:00,"RT @emmazworld: CW/TW: DISRESPECT OF THE DEAD, DEATH, HEAVY TOPICS

Rant time https://t.co/VVTHslk7p5",,Twitter for Android,FALSE,D33
tennifer✨,1.6395E+18,"Louisiana, USA",here for entertainment purposes only ✨🏳️‍🌈 they/them,2016-05-29 04:04:08+00:00,365,220,190993,FALSE,2023-03-25 05:29:59+00:00,RT @EveHarmsWrites: Very bad news. The Internet Archive is basically the only organization dedicated to holistically preserving all forms o…,,Twitter for iPhone,FALSE,D33
CLYDEE 🐾🏆┊˚ ̥۪͙۪ DNI NSFW,1.6395E+18,✩ he/they/xe +  🇨🇱 ₓ˚ Fickin,🌈 ₓ˚. proshitters dni and d/e!! ┊14yo adhdtistic 💫┊⋆ OSC ★┊🏳️‍⚧️ artist┊MaMP ₓ˚. pfp: frickinrye - ̥۪ not matching anymore but FOLLOW  @sodabfdi ⋆ ★,2021-01-08 18:29:12+00:00,592,332,19897,FALSE,2023-03-25 05:26:00+00:00,"RT @Qty1_doz: A little lipsyncing/animation test 

#thenightlymanor #osc #objectshow #TNMos https://t.co/AD1jXl3rAx","['thenightlymanor', 'osc', 'objectshow', 'TNMos']",Twitter for Android,FALSE,D33
CLYDEE 🐾🏆┊˚ ̥۪͙۪ DNI NSFW,1.6395E+18,✩ he/they/xe +  🇨🇱 ₓ˚ Fickin,🌈 ₓ˚. proshitters dni and d/e!! ┊14yo adhdtistic 💫┊⋆ OSC ★┊🏳️‍⚧️ artist┊MaMP ₓ˚. pfp: frickinrye - ̥۪ not matching anymore but FOLLOW  @sodabfdi ⋆ ★,2021-01-08 18:29:12+00:00,592,332,19897,FALSE,2023-03-25 05:23:05+00:00,@lovet4ste HAPPY BDAAY,,Twitter for Android,FALSE,D33
®,1.63949E+18,Miami,soundy . ohnid . shogun audio . descentElecteoncia 🧐,2009-02-11 04:42:32+00:00,867,346,74611,FALSE,2023-03-25 04:49:35+00:00,Minimal scene not rdy for d33 too sauced,,Twitter for iPhone,FALSE,D33
d3rr!ck,1.63949E+18,17th.,ᶠYͧoͨᵏu,2022-03-30 03:39:22+00:00,32,131,683,FALSE,2023-03-25 04:47:32+00:00,ion gaf talk to god about it!!,,Twitter for iPhone,FALSE,D33
Dee Gallagher😝,1.63949E+18,"Buffalo, NY",What’sFashion? Shop with me🔥        👻deedaddy_baby                                FB: Dee Gallagher  IG:itssdee_babyyyy🌚,2012-01-05 15:47:56+00:00,1990,1264,26629,FALSE,2023-03-25 04:39:36+00:00,Always gotta deal w someone else drama problems and attitude and I’m always tending to that person but a mf never a… https://t.co/gj4mmz6Via,,Twitter for iPhone,FALSE,D33
Drew,1.63948E+18,,,2013-01-31 16:50:10+00:00,160,759,20050,FALSE,2023-03-25 04:26:17+00:00,"RT @EverythingBoxi2: Eddie Hearn on the Fury vs Usyk collapse ""People seem to forget, I've worked with Usyk for his last 5 fights. Usyk and…",,Twitter for iPhone,FALSE,D33
8an Daniel,1.63948E+18,"Toronto, Ontario",human knuckleball. map guy.,2011-12-14 00:24:59+00:00,146,480,8744,FALSE,2023-03-25 04:16:37+00:00,RT @CincyCyclones: Everyone wants in on the fun tonight! @leelapid93 🎉 https://t.co/lqHZnrCCUR,,Twitter for iPhone,FALSE,D33
Dee Gallagher😝,1.63948E+18,"Buffalo, NY",What’sFashion? Shop with me🔥        👻deedaddy_baby                                FB: Dee Gallagher  IG:itssdee_babyyyy🌚,2012-01-05 15:47:56+00:00,1990,1264,26629,FALSE,2023-03-25 04:10:36+00:00,It’s no peace w this dumb bitch idk why I keep trying literally ugh,,Twitter for iPhone,FALSE,D33
Dee Gallagher😝,1.63946E+18,"Buffalo, NY",What’sFashion? Shop with me🔥        👻deedaddy_baby                                FB: Dee Gallagher  IG:itssdee_babyyyy🌚,2012-01-05 15:47:56+00:00,1990,1264,26629,FALSE,2023-03-25 02:42:39+00:00,I JUST FELL OUT MY FUCKING BEDDDD😭😭😭😭😭😭😭😭😭😭😭😩😩😩😩😩😩😭😭😭😭😭😭😭😭HOLYYY SHITTTTT https://t.co/M5MQta0Fhe,,Twitter for iPhone,FALSE,D33
CLYDEE 🐾🏆┊˚ ̥۪͙۪ DNI NSFW,1.63946E+18,✩ he/they/xe +  🇨🇱 ₓ˚ Fickin,🌈 ₓ˚. proshitters dni and d/e!! ┊14yo adhdtistic 💫┊⋆ OSC ★┊🏳️‍⚧️ artist┊MaMP ₓ˚. pfp: frickinrye - ̥۪ not matching anymore but FOLLOW  @sodabfdi ⋆ ★,2021-01-08 18:29:12+00:00,592,332,19897,FALSE,2023-03-25 02:40:48+00:00,"RT @SNEK_YOU_FOOL: YES IT'S AN MLP SONG BECAUSE THEY'RE ALL SUPER GOOD!!! (Yes I know this is awful but whatever)
#iilightbulb #iibaseball…","['iilightbulb', 'iibaseball']",Twitter for Android,FALSE,D33
CLYDEE 🐾🏆┊˚ ̥۪͙۪ DNI NSFW,1.63946E+18,✩ he/they/xe +  🇨🇱 ₓ˚ Fickin,🌈 ₓ˚. proshitters dni and d/e!! ┊14yo adhdtistic 💫┊⋆ OSC ★┊🏳️‍⚧️ artist┊MaMP ₓ˚. pfp: frickinrye - ̥۪ not matching anymore but FOLLOW  @sodabfdi ⋆ ★,2021-01-08 18:29:12+00:00,592,332,19897,FALSE,2023-03-25 02:39:05+00:00,RT @BingobongoOg: Cartoon characters with sunglasses be like https://t.co/mjx24GSmB2,,Twitter for Android,FALSE,D33
CLYDEE 🐾🏆┊˚ ̥۪͙۪ DNI NSFW,1.63946E+18,✩ he/they/xe +  🇨🇱 ₓ˚ Fickin,🌈 ₓ˚. proshitters dni and d/e!! ┊14yo adhdtistic 💫┊⋆ OSC ★┊🏳️‍⚧️ artist┊MaMP ₓ˚. pfp: frickinrye - ̥۪ not matching anymore but FOLLOW  @sodabfdi ⋆ ★,2021-01-08 18:29:12+00:00,592,332,19897,FALSE,2023-03-25 02:37:20+00:00,"RT @AZV3RRY_: // going back to tpot 4 spoilers

why did they do this silly little dance when they found the funny flower 😭 https://t.co/Cxo…",,Twitter for Android,FALSE,D33
championshipDNA,1.63946E+18,"Fayetteville, NC",Big Homie ♿️,2017-08-23 17:18:41+00:00,99,542,14551,FALSE,2023-03-25 02:31:59+00:00,"RT @haydenplz: UMVC3: Dormammu - Non-TAC Infinite II (found by DAT DORM)

Please check out DAT DORM's YT at https://t.co/IwTObc7AFX https:/…",,Twitter for Android,FALSE,D33
CLYDEE 🐾🏆┊˚ ̥۪͙۪ DNI NSFW,1.63945E+18,✩ he/they/xe +  🇨🇱 ₓ˚ Fickin,🌈 ₓ˚. proshitters dni and d/e!! ┊14yo adhdtistic 💫┊⋆ OSC ★┊🏳️‍⚧️ artist┊MaMP ₓ˚. pfp: frickinrye - ̥۪ not matching anymore but FOLLOW  @sodabfdi ⋆ ★,2021-01-08 18:29:12+00:00,592,332,19897,FALSE,2023-03-25 02:17:53+00:00,GO FOLLOW MY HOMIE I KISS GOODNIGHT NOW!!!!!!!!!!🤜💥🤜💥🤜🤜🤜🤜🤜 /p https://t.co/EDMt1CPLtV,,Twitter for Android,FALSE,D33
Dee Gallagher😝,1.63944E+18,"Buffalo, NY",What’sFashion? Shop with me🔥        👻deedaddy_baby                                FB: Dee Gallagher  IG:itssdee_babyyyy🌚,2012-01-05 15:47:56+00:00,1990,1264,26629,FALSE,2023-03-25 01:51:40+00:00,RT @Pski_323: Played the hand I was dealt I ain’t even have to force it !,,Twitter for iPhone,FALSE,D33
Dee Gallagher😝,1.63944E+18,"Buffalo, NY",What’sFashion? Shop with me🔥        👻deedaddy_baby                                FB: Dee Gallagher  IG:itssdee_babyyyy🌚,2012-01-05 15:47:56+00:00,1990,1264,26629,FALSE,2023-03-25 01:49:27+00:00,Playin it cool asl from here on out I ain’t sweatin shit,,Twitter for iPhone,FALSE,D33
🏴‍☠️American Aurelianist 🇺🇸,1.63944E+18,District of Conquer,America is the last stand against the Oceanian British Empire and Shanghai Euroasian Belt and Road Initiative. May God be with us.,2023-01-19 09:21:24+00:00,196,819,7183,FALSE,2023-03-25 01:35:39+00:00,"RT @th_l_t_d_: Patton famously said ""we defeated the wrong enemy,"" shortly before he ""mysteriously"" died in a car accident.

Churchill is a…",,Twitter for Android,FALSE,D33
CLYDEE 🐾🏆┊˚ ̥۪͙۪ DNI NSFW,1.63944E+18,✩ he/they/xe +  🇨🇱 ₓ˚ Fickin,🌈 ₓ˚. proshitters dni and d/e!! ┊14yo adhdtistic 💫┊⋆ OSC ★┊🏳️‍⚧️ artist┊MaMP ₓ˚. pfp: frickinrye - ̥۪ not matching anymore but FOLLOW  @sodabfdi ⋆ ★,2021-01-08 18:29:12+00:00,592,332,19897,FALSE,2023-03-25 01:34:49+00:00,RT @Clowntainment: i miss him so bad #bfb #tpot #bfdi https://t.co/HziEKJW0sL,"['bfb', 'tpot', 'bfdi']",Twitter for Android,FALSE,D33
tennifer✨,1.63944E+18,"Louisiana, USA",here for entertainment purposes only ✨🏳️‍🌈 they/them,2016-05-29 04:04:08+00:00,365,220,190993,FALSE,2023-03-25 01:33:42+00:00,RT @ErinInTheMorn: Hmmmm... Republicans loving guns until a minority starts arming themselves in response to people calling for their eradi…,,Twitter for iPhone,FALSE,D33
CLYDEE 🐾🏆┊˚ ̥۪͙۪ DNI NSFW,1.63944E+18,✩ he/they/xe +  🇨🇱 ₓ˚ Fickin,🌈 ₓ˚. proshitters dni and d/e!! ┊14yo adhdtistic 💫┊⋆ OSC ★┊🏳️‍⚧️ artist┊MaMP ₓ˚. pfp: frickinrye - ̥۪ not matching anymore but FOLLOW  @sodabfdi ⋆ ★,2021-01-08 18:29:12+00:00,592,332,19897,FALSE,2023-03-25 01:27:47+00:00,@sockoroni YEAH DW :3,,Twitter for Android,FALSE,D33
